custid,retained,created,firstorder,lastorder,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,city_BOM,city_DEL,city_MAA,city_BLR,favday_Monday,favday_Tuesday,favday_Friday,favday_Thursday,favday_Wednesday,favday_Saturday,favday_Sunday,created_year,created_month,firstorder_year,firstorder_month,lastorder_year,lastorder_month
6GQ2NT,1,2013-12-05,2013-12-05,2013-12-05,23,69.56521739,17.39130435,100.22,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
MJCNVD,1,2013-12-05,2014-01-07,2014-01-07,21,33.33333333,4.761904762,48.99,0.0,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2014,0,2014,0
GRP8ZL,1,2013-12-05,2013-12-05,2013-12-05,23,47.82608696,4.347826087,45.02,0.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
UZB4RN,1,2013-12-02,2013-12-05,2013-12-05,22,90.90909091,4.545454545,51.78,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
HRCWDF,1,2013-12-05,2013-12-05,2013-12-12,23,4.347826087,0.0,37.47,0.285714286,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
4A9JVY,1,2013-12-05,2013-12-12,2014-01-19,55,58.18181818,16.36363636,55.41,0.236842105,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2014,0
CFGYC8,1,2013-12-05,2013-12-05,2013-12-05,26,15.38461538,7.692307692,45.01,0.0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
7SKSGQ,1,2013-12-05,2013-12-05,2013-12-05,15,93.33333333,0.0,80.0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
HVMK3N,1,2013-12-03,2013-12-05,2013-12-05,29,0.0,0.0,40.0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
ETCCZZ,1,2013-12-05,2013-12-05,2013-12-05,21,42.85714286,9.523809524,29.02,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
4A3BXF,1,2013-12-05,2014-01-03,2014-01-03,19,10.52631579,5.263157895,94.02,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2014,0,2014,0
G557SS,1,2013-12-05,2013-12-05,2013-12-05,29,3.448275862,3.448275862,40.0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
EZH5TS,1,2013-12-05,2013-12-05,2013-12-05,26,23.07692308,15.38461538,35.0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
L8UMGW,1,2013-12-05,2013-12-05,2013-12-05,20,25.0,10.0,64.4,0.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
FQQDNN,1,2013-12-05,2013-12-05,2013-12-05,23,60.86956522,21.73913043,35.0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
EZ3SAR,1,2013-12-05,2013-12-05,2013-12-05,10,50.0,10.0,31.0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2013,11,2013,11,2013,11
ZRECKS,1,2013-12-05,2013-12-05,2014-01-09,24,83.33333333,25.0,47.81,0.057142857,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2014,0
GUJHN5,1,2013-12-05,2013-12-05,2013-12-05,27,0.0,0.0,35.0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2013,11,2013,11,2013,11
VGE73Z,1,2013-12-05,2013-12-05,2013-12-12,12,58.33333333,8.333333333,60.16,0.285714286,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
ZLXWSF,1,2013-12-05,2013-12-05,2013-12-05,25,20.0,4.0,35.0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
84K786,1,2013-12-05,2013-12-05,2013-12-05,28,32.14285714,10.71428571,29.0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
2NSWSL,1,2013-12-05,2013-12-05,2013-12-17,19,63.15789474,10.52631579,47.21,0.166666667,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013,11,2013,11,2013,11
RHN6TQ,1,2013-10-01,2013-12-02,2014-01-05,15,0.0,0.0,39.29,0.088235294,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,9,2013,11,2014,0
LKT5HS,1,2013-12-05,2014-01-09,2014-01-09,20,40.0,5.0,40.02,0.0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013,11,2014,0,2014,0
7JQBTD,1,2013-08-03,2013-11-13,2013-12-11,20,15.0,0.0,84.64,0.107142857,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,7,2013,10,2013,11
VEYA9F,1,2013-12-05,2013-12-05,2013-12-05,26,0.0,0.0,31.0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2013,11,2013,11,2013,11
P4NTL3,1,2013-12-05,2013-12-19,2013-12-26,22,68.18181818,13.63636364,52.67,0.285714286,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
MSCGNG,1,2013-11-24,2014-01-09,2014-01-13,25,16.0,12.0,40.6,0.5,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,10,2014,0,2014,0
SQ27EG,0,2013-12-05,2013-12-05,2013-12-05,5,80.0,0.0,40.02,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
SNGMD4,1,2013-12-05,2013-12-05,2013-12-05,22,81.81818182,0.0,45.02,0.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
WPER2T,1,2013-12-05,2013-12-09,2014-01-05,29,24.13793103,6.896551724,128.36,0.074074074,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2014,0
BLNT4D,1,2013-12-05,2013-12-05,2013-12-05,23,73.91304348,4.347826087,29.02,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
YF2JA3,1,2013-12-05,2013-12-06,2014-01-18,40,32.5,12.5,39.35,0.255813953,1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2014,0
MAD4KF,1,2013-12-05,2013-12-12,2014-01-09,25,88.0,24.0,76.62,0.107142857,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2014,0
EEX5QG,1,2013-12-05,2013-12-10,2014-01-16,41,87.80487805,24.3902439,35.3,0.243243243,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2014,0
UTXAY9,1,2013-12-05,2014-01-08,2014-01-08,24,66.66666667,37.5,98.8,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2014,0,2014,0
Q73L82,1,2013-12-05,2013-12-05,2014-01-16,35,85.71428571,8.571428571,26.66,0.261904762,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2014,0
N62SX4,1,2013-12-05,2013-12-05,2013-12-05,22,77.27272727,9.090909091,49.52,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
FQFM7Z,1,2013-12-05,2013-12-05,2013-12-05,23,65.2173913,8.695652174,36.95,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013,11,2013,11,2013,11
YAKNDH,1,2013-12-05,2013-12-05,2013-12-05,25,16.0,0.0,45.01,0.0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
G467NT,1,2013-12-05,2013-12-05,2013-12-05,29,27.5862069,10.34482759,40.02,0.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
758NHN,1,2013-12-05,2013-12-05,2013-12-05,26,3.846153846,0.0,35.0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
PDJGXX,1,2012-05-21,2012-05-21,2014-01-19,20,40.0,0.0,122.83,0.027960526,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,4,2012,4,2014,0
PMZV56,1,2013-12-05,2013-12-05,2013-12-05,25,0.0,0.0,40.25,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
RG6AFZ,1,2013-12-05,2013-12-06,2013-12-06,27,0.0,0.0,40.02,0.0,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
C8BUA8,1,2013-12-05,2013-12-05,2013-12-05,27,14.81481481,7.407407407,39.95,0.0,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
LQHVU5,1,2013-12-05,2013-12-05,2013-12-05,27,3.703703704,0.0,45.02,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
JB3DNK,1,2013-11-16,2013-12-05,2014-01-14,28,28.57142857,17.85714286,22.02,0.075,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,10,2013,11,2014,0
QCJWTC,1,2013-12-05,2013-12-05,2013-12-05,26,0.0,0.0,40.02,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
HRDA3Q,1,2013-12-05,2013-12-06,2013-12-06,27,7.407407407,0.0,40.02,0.0,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
S53W3P,1,2013-12-06,2013-12-06,2013-12-06,13,7.692307692,7.692307692,40.02,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
97JKD8,1,2013-12-06,2013-12-11,2013-12-11,25,0.0,0.0,50.7,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
NKVJ9G,1,2013-12-06,2013-12-07,2013-12-30,28,46.42857143,25.0,75.81,0.086956522,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013,11,2013,11,2013,11
M65E42,1,2013-12-06,2013-12-06,2013-12-06,7,57.14285714,14.28571429,40.02,0.0,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
37BW8E,1,2013-12-06,2013-12-06,2013-12-06,25,52.0,4.0,40.02,0.0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
NQ2J5D,1,2013-12-02,2013-12-06,2013-12-06,21,100.0,0.0,40.02,0.0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
V7S4GS,1,2013-12-06,2013-12-06,2013-12-21,25,44.0,12.0,45.7,0.133333333,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
KKU7DS,1,2013-12-06,2013-12-06,2013-12-06,14,35.71428571,0.0,40.02,0.0,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
XEKQYW,1,2013-12-06,2014-01-08,2014-01-08,22,72.72727273,27.27272727,77.34,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2013,11,2014,0,2014,0
LLYL48,1,2013-12-06,2013-12-06,2013-12-06,26,0.0,0.0,40.02,0.0,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
XC5FQ7,1,2013-12-06,2013-12-06,2013-12-06,24,12.5,8.333333333,58.68,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013,11,2013,11,2013,11
W9ZMX3,1,2013-12-06,2013-12-06,2013-12-21,16,81.25,0.0,33.39,0.133333333,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
U6Y4ZJ,1,2013-12-06,2013-12-06,2013-12-06,28,3.571428571,3.571428571,40.02,0.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
8WLHQE,1,2013-12-06,2013-12-06,2013-12-06,24,37.5,4.166666667,36.97,0.0,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
23WDZU,1,2013-12-06,2013-12-06,2013-12-06,24,58.33333333,12.5,45.02,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
5HCSQL,1,2013-12-06,2013-12-07,2013-12-07,21,52.38095238,28.57142857,54.57,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013,11,2013,11,2013,11
WB2N22,1,2013-11-22,2013-12-06,2014-01-16,27,22.22222222,7.407407407,29.99,0.097560976,1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,10,2013,11,2014,0
ZZSXHN,1,2013-12-06,2013-12-06,2013-12-06,22,50.0,0.0,39.95,0.0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
35222G,1,2013-12-06,2013-12-06,2013-12-06,25,60.0,0.0,29.0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
Q7Z2JY,1,2013-12-06,2013-12-06,2014-01-14,28,82.14285714,17.85714286,54.43,0.102564103,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013,11,2013,11,2014,0
UEAQFW,1,2013-12-06,2013-12-06,2013-12-06,22,22.72727273,9.090909091,40.02,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
UJYEU6,1,2013-12-06,2013-12-06,2013-12-15,18,61.11111111,16.66666667,88.01,0.222222222,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
58WPJQ,1,2013-12-06,2013-12-16,2014-01-06,29,62.06896552,10.34482759,41.33,0.095238095,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2014,0
EYKGSC,0,2013-12-06,2013-12-09,2013-12-09,7,71.42857143,14.28571429,28.34,0.0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
DSL2QE,1,2013-12-04,2013-12-06,2013-12-15,27,7.407407407,3.703703704,38.46,0.222222222,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
7A9KB2,1,2013-12-06,2013-12-06,2013-12-06,27,0.0,0.0,45.02,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
VJTYKB,1,2013-12-06,2013-12-06,2013-12-06,27,22.22222222,0.0,50.05,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
MY6A8A,1,2013-12-06,2013-12-06,2013-12-06,26,11.53846154,3.846153846,35.0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
AZ9E88,1,2013-12-06,2013-12-06,2013-12-06,10,80.0,0.0,45.02,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
28N9C9,1,2013-12-06,2013-12-06,2013-12-14,24,70.83333333,29.16666667,46.98,0.25,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
LRZ5YP,1,2013-12-06,2013-12-06,2013-12-06,19,36.84210526,15.78947368,35.0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
QKEDU7,1,2013-12-06,2013-12-06,2013-12-06,27,7.407407407,3.703703704,46.11,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
TNRW8D,1,2013-12-06,2013-12-06,2013-12-06,23,100.0,0.0,40.02,0.0,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
4XL82Q,1,2013-12-06,2013-12-06,2013-12-06,14,92.85714286,14.28571429,31.0,0.0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
3GLWBE,1,2013-12-06,2013-12-06,2013-12-06,24,8.333333333,0.0,31.0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
HXWFN2,1,2013-12-06,2013-12-06,2013-12-06,11,18.18181818,9.090909091,40.02,0.0,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
RSEYDY,0,2013-12-06,2013-12-06,2013-12-06,6,83.33333333,16.66666667,31.0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
CCBEU7,1,2013-10-31,2013-12-15,2013-12-15,30,10.0,3.333333333,52.13,0.0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,9,2013,11,2013,11
5EZSM4,1,2013-12-06,2013-12-06,2013-12-06,22,81.81818182,0.0,40.2,0.0,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
A23PXA,1,2013-12-06,2013-12-06,2013-12-06,25,16.0,0.0,45.02,0.0,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
UVPBFV,1,2013-12-06,2014-01-14,2014-01-14,25,28.0,16.0,49.04,0.0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013,11,2014,0,2014,0
ZYPZDL,1,2013-12-06,2013-12-06,2013-12-06,26,0.0,0.0,36.95,0.0,1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
AWWQ3X,1,2013-12-06,2013-12-06,2013-12-26,21,80.95238095,28.57142857,51.73,0.15,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
CQZ7JM,1,2013-12-06,2013-12-06,2013-12-06,26,3.846153846,0.0,35.0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
C4M6TD,1,2013-12-06,2013-12-06,2013-12-06,28,10.71428571,0.0,40.02,0.0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
R7FBJ6,1,2013-12-06,2013-12-06,2013-12-20,24,16.66666667,4.166666667,95.62,0.142857143,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
38RZAA,1,2013-12-06,2013-12-06,2014-01-16,39,87.17948718,35.8974359,85.39,0.243902439,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2014,0
8UR7AK,1,2013-12-06,2013-12-06,2013-12-06,26,15.38461538,0.0,36.95,0.0,1,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
2GF6M4,1,2013-12-06,2013-12-06,2013-12-06,27,3.703703704,0.0,35.0,0.0,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
5C29P3,1,2013-12-06,2013-12-06,2013-12-06,27,0.0,0.0,53.3,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
8L9J2R,1,2013-12-06,2013-12-06,2013-12-06,18,88.88888889,27.77777778,40.02,0.0,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
2DFWEM,1,2013-12-06,2013-12-06,2013-12-06,28,7.142857143,7.142857143,45.86,0.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
HQLXBJ,1,2013-12-06,2013-12-06,2013-12-06,25,8.0,0.0,45.02,0.0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
QJER4P,1,2013-11-11,2013-12-09,2013-12-09,22,27.27272727,13.63636364,51.35,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013,10,2013,11,2013,11
49UQK6,1,2013-12-06,2013-12-06,2013-12-06,26,3.846153846,0.0,45.02,0.0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
U9SM5L,1,2013-12-06,2013-12-06,2013-12-06,23,65.2173913,26.08695652,40.0,0.0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
UT2W8Z,1,2013-12-06,2013-12-07,2013-12-07,23,21.73913043,8.695652174,69.15,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
MJXRXB,1,2013-12-06,2013-12-06,2013-12-06,19,73.68421053,21.05263158,40.02,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
6KWAMJ,1,2013-12-06,2013-12-06,2013-12-06,6,83.33333333,33.33333333,45.02,0.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
ARXZU9,0,2013-12-06,2013-12-06,2013-12-06,26,19.23076923,3.846153846,45.02,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
DXCYH9,1,2013-12-06,2013-12-06,2013-12-15,26,11.53846154,0.0,33.76,0.222222222,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
FZBP25,1,2013-12-06,2013-12-06,2013-12-06,28,17.85714286,10.71428571,58.52,0.0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
3F6M6T,1,2013-12-06,2013-12-06,2013-12-06,7,71.42857143,14.28571429,45.02,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
A3YUMJ,1,2013-12-06,2013-12-06,2013-12-06,28,25.0,7.142857143,45.36,0.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
ESZG9Q,1,2013-12-06,2013-12-06,2014-01-12,30,30.0,6.666666667,34.04,0.054054054,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2014,0
PP36YB,1,2013-12-06,2013-12-08,2013-12-24,23,82.60869565,13.04347826,35.31,0.125,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
8AGYLR,1,2013-12-06,2013-12-06,2013-12-06,8,62.5,0.0,40.02,0.0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
F2HXV3,1,2013-12-06,2013-12-06,2013-12-06,26,0.0,0.0,113.42,0.0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
NWULPS,1,2013-12-06,2013-12-06,2013-12-06,16,6.25,0.0,40.02,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013,11,2013,11,2013,11
